Common_Name,Scientific_Name,Habitat,Location_Type,Plot_Name,Admin_Unit,Year,Date,Month,Month_Name,Season,Start_Time,Start_Hour,End_Time,Sex,Distance,Temperature,Humidity,Sky,Wind,Disturbance,PIF_Watchlist_Status,Regional_Stewardship_Status,AOU_Code,Observer,Visit,Interval_Length,ID_Method,Flyover_Observed,Taxon_Code
Field Sparrow,Spizella pusilla,Forest,Forest,MANA-0094,MANA,2018,2018-06-19,6,June,Summer,09:19:00,9,09:29:00,Undetermined,50 - 100 Meters,32.0999984741211,58.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,True,FISP,Elizabeth Oswald,2,0-2.5 min,Singing,False,84790.0
Red-winged Blackbird,Agelaius phoeniceus,Forest,Forest,MANA-0094,MANA,2018,2018-06-19,6,June,Summer,09:19:00,9,09:29:00,Undetermined,50 - 100 Meters,32.0999984741211,58.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,False,RWBL,Elizabeth Oswald,2,2.5 - 5 min,Singing,False,93613.0
Blue-gray Gnatcatcher,Polioptila caerulea,Forest,Forest,MANA-0094,MANA,2018,2018-06-19,6,June,Summer,09:19:00,9,09:29:00,Undetermined,<= 50 Meters,32.0999984741211,58.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,False,BGGN,Elizabeth Oswald,2,0-2.5 min,Calling,False,88038.0
Turkey Vulture,Cathartes aura,Forest,Forest,MANA-0094,MANA,2018,2018-06-19,6,June,Summer,09:19:00,9,09:29:00,Undetermined,Unknown,32.0999984741211,58.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,False,TUVU,Elizabeth Oswald,2,5 - 7.5 min,Visualization,True,79468.0
Common Yellowthroat,Geothlypis trichas,Forest,Forest,MANA-0094,MANA,2018,2018-06-19,6,June,Summer,09:19:00,9,09:29:00,Undetermined,50 - 100 Meters,32.0999984741211,58.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,False,COYE,Elizabeth Oswald,2,0-2.5 min,Singing,False,92708.0
Great Crested Flycatcher,Myiarchus crinitus,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,50 - 100 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,GCFL,Kimberly Serno,2,2.5 - 5 min,Calling,False,85791.0
Wood Thrush,Hylocichla mustelina,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,True,WOTH,Kimberly Serno,2,5 - 7.5 min,Calling,False,87156.0
Wood Thrush,Hylocichla mustelina,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,50 - 100 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,True,WOTH,Kimberly Serno,2,5 - 7.5 min,Singing,False,87156.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Indigo Bunting,Passerina cyanea,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,50 - 100 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,INBU,Kimberly Serno,2,2.5 - 5 min,Singing,False,94257.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,EAWP,Kimberly Serno,2,0-2.5 min,Singing,False,85846.0
Common Yellowthroat,Geothlypis trichas,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,COYE,Kimberly Serno,2,0-2.5 min,Singing,False,92708.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,50 - 100 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,CACH,Kimberly Serno,2,5 - 7.5 min,Singing,False,265876.0
American Robin,Turdus migratorius,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,AMRO,Kimberly Serno,2,7.5 - 10 min,Calling,False,87136.0
Red-bellied Woodpecker,Melanerpes carolinus,Forest,Forest,MANA-0106,MANA,2018,2018-06-18,6,June,Summer,10:26:00,10,10:36:00,Undetermined,<= 50 Meters,33.5999984741211,58.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,RBWO,Kimberly Serno,2,0-2.5 min,Calling,False,84865.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,50 - 100 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,REVI,Kimberly Serno,2,7.5 - 10 min,Singing,False,93587.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,<= 50 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,50 - 100 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,NOCA,Kimberly Serno,2,0-2.5 min,Singing,False,94228.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,<= 50 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,NOCA,Kimberly Serno,2,0-2.5 min,Singing,False,94228.0
Cedar Waxwing,Bombycilla cedrorum,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,<= 50 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,CEDW,Kimberly Serno,2,0-2.5 min,Calling,False,88296.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,<= 50 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
American Crow,Corvus brachyrhynchos,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,50 - 100 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,AMCR,Kimberly Serno,2,0-2.5 min,Calling,False,87106.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0170,MANA,2018,2018-06-18,6,June,Summer,08:08:00,8,08:18:00,Undetermined,50 - 100 Meters,25.7000007629395,74.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,CARW,Kimberly Serno,2,5 - 7.5 min,Singing,False,88350.0
Indigo Bunting,Passerina cyanea,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,<= 50 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,INBU,Kimberly Serno,2,0-2.5 min,Singing,False,94257.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,50 - 100 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,ETTI,Kimberly Serno,2,5 - 7.5 min,Singing,False,266957.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,50 - 100 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,CARW,Kimberly Serno,2,7.5 - 10 min,Singing,False,88350.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,50 - 100 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,<= 50 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Prairie Warbler,Setophaga discolor,Forest,Forest,MANA-0218,MANA,2018,2018-06-18,6,June,Summer,05:47:00,5,05:57:00,Undetermined,<= 50 Meters,23.0,70.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,True,PRAW,Kimberly Serno,2,2.5 - 5 min,Singing,False,890945.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,50 - 100 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Great Crested Flycatcher,Myiarchus crinitus,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,GCFL,Kimberly Serno,2,2.5 - 5 min,Calling,False,85791.0
Yellow-throated Vireo,Vireo flavifrons,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,YTVI,Kimberly Serno,2,0-2.5 min,Singing,False,93573.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,50 - 100 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,NOCA,Kimberly Serno,2,0-2.5 min,Singing,False,94228.0
Yellow-throated Vireo,Vireo flavifrons,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,YTVI,Kimberly Serno,2,7.5 - 10 min,Singing,False,93573.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0011,MANA,2018,2018-06-19,6,June,Summer,09:43:00,9,09:53:00,Undetermined,<= 50 Meters,34.4000015258789,61.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,2.5 - 5 min,Singing,False,93587.0
Yellow-billed Cuckoo,Coccyzus americanus,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,YBCU,Kimberly Serno,2,0-2.5 min,Calling,False,89102.0
White-breasted Nuthatch,Sitta carolinensis,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,WBNU,Kimberly Serno,2,7.5 - 10 min,Calling,False,90935.0
American Goldfinch,Spinus tristis,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,AMGO,Kimberly Serno,2,0-2.5 min,Calling,False,95300.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,ACFL,Kimberly Serno,2,0-2.5 min,Singing,False,85824.0
American Goldfinch,Spinus tristis,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,AMGO,Kimberly Serno,2,7.5 - 10 min,Calling,False,95300.0
Blue Jay,Cyanocitta cristata,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,BLJA,Kimberly Serno,2,0-2.5 min,Calling,False,86252.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,CACH,Kimberly Serno,2,2.5 - 5 min,Calling,False,265876.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,NOCA,Kimberly Serno,2,2.5 - 5 min,Singing,False,94228.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0025,MANA,2018,2018-06-19,6,June,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,27.1000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,ETTI,Kimberly Serno,2,5 - 7.5 min,Singing,False,266957.0
Blue-gray Gnatcatcher,Polioptila caerulea,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,BGGN,Kimberly Serno,2,0-2.5 min,Calling,False,88038.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,50 - 100 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,CACH,Kimberly Serno,2,0-2.5 min,Singing,False,265876.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,CACH,Kimberly Serno,2,2.5 - 5 min,Singing,False,265876.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,50 - 100 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,50 - 100 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,NOCA,Kimberly Serno,2,5 - 7.5 min,Singing,False,94228.0
Yellow-billed Cuckoo,Coccyzus americanus,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,YBCU,Kimberly Serno,2,5 - 7.5 min,Calling,False,89102.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,50 - 100 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Indigo Bunting,Passerina cyanea,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,INBU,Kimberly Serno,2,0-2.5 min,Singing,False,94257.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,<= 50 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,NOCA,Kimberly Serno,2,0-2.5 min,Singing,False,94228.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,MANA-0060,MANA,2018,2018-06-19,6,June,Summer,06:05:00,6,06:15:00,Undetermined,50 - 100 Meters,23.3999996185303,74.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,EAWP,Kimberly Serno,2,2.5 - 5 min,Singing,False,85846.0
American Crow,Corvus brachyrhynchos,Forest,Forest,MANA-0163,MANA,2018,2018-06-18,6,June,Summer,09:04:00,9,09:14:00,Undetermined,Unknown,31.0,68.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,False,AMCR,Brian Swimelar,2,7.5 - 10 min,Visualization,True,87106.0
American Robin,Turdus migratorius,Forest,Forest,MANA-0163,MANA,2018,2018-06-18,6,June,Summer,09:04:00,9,09:14:00,Undetermined,50 - 100 Meters,31.0,68.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,False,AMRO,Brian Swimelar,2,2.5 - 5 min,Singing,False,87136.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,MANA-0163,MANA,2018,2018-06-18,6,June,Summer,09:04:00,9,09:14:00,Undetermined,<= 50 Meters,31.0,68.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,True,CACH,Brian Swimelar,2,0-2.5 min,Calling,False,265876.0
